country,currency,reference_number,fiscal_id,document_type,total_invoice,issued_date,payment_date,contact_company,contact_telephone,contact_email,payer_company,status
CL,CLP,2756,76306286-4,33,"2,003,663.00",18-03-2022,18-04-2022,Ing. Y Serv. Patricio Rojas S. E.I.,32,contacto@airmar.cl,SOPRAVAL S.A.,Disponible
CL,CLP,56136,96967550-1,33,"867,299.00",18-03-2022,18-04-2022,ANALISIS AMBIENTALES S A,6943271,mpetito@anam.cl,SOPRAVAL S.A.,Disponible
CL,CLP,56135,96967550-1,33,"678,756.00",18-03-2022,18-04-2022,ANALISIS AMBIENTALES S A,6943271,mpetito@anam.cl,SOPRAVAL S.A.,Disponible
CL,CLP,842,6995778-1,33,"595,000.00",18-03-2022,18-04-2022,Elias Josue Araya Lopez,998293223,clautapia22@gmail.com,SOPRAVAL S.A.,Disponible
CL,CLP,1143,12777395-5,33,"1,284,986.00",18-03-2022,18-04-2022,RENE FRANCISCO ATENAS DONOSO,9,rene.atenas.donoso@gmail.com,SOPRAVAL S.A.,Disponible
CL,CLP,376,77048043-4,33,"8,322,825.00",18-03-2022,18-04-2022,MONTEFRIO REFRIGERACION INDUSTRIAL,226341448,pmontecinos@montefrio.cl,SOPRAVAL S.A.,Disponible
CL,CLP,233025,96805690-5,33,"142,800.00",08-03-2022,07-04-2022,COSCO SHIPPING LINES (CHILE) S.A.,226357000,finanza@coscoshipping.cl,AGROSUPER S.A.,Disponible
CL,CLP,17804616,92580000-7,33,"487,636.00",15-03-2022,14-04-2022,Empresa Nac. de Telecomunicaciones,3600123,NULL,AGROSUPER S.A.,Disponible
CL,CLP,17800219,92580000-7,33,"6,491.00",15-03-2022,14-04-2022,Empresa Nac. de Telecomunicaciones,3600123,NULL,AGROSUPER S.A.,Disponible
CL,CLP,17800220,92580000-7,33,"1,977.00",15-03-2022,14-04-2022,Empresa Nac. de Telecomunicaciones,3600123,NULL,AGROSUPER S.A.,Disponible
CL,CLP,17800221,92580000-7,33,468.00,15-03-2022,14-04-2022,Empresa Nac. de Telecomunicaciones,3600123,NULL,AGROSUPER S.A.,Disponible
CL,CLP,510795,80914400-3,33,"198,254.00",17-03-2022,18-04-2022,Sgs Chile Ltda. Soc. de Control,5550000,joaquin.villalobos@sgs.com,AGROSUPER S.A.,Disponible
CL,CLP,107850,77607420-9,34,"2,035,140.00",16-03-2022,18-04-2022,AGENCIA DE ADUANAS PATRICIO LARRANA,226766200,aurbina@plk.cl,AGROSUPER S.A.,Disponible
CL,CLP,107845,77607420-9,34,"2,035,140.00",16-03-2022,18-04-2022,AGENCIA DE ADUANAS PATRICIO LARRANA,226766200,aurbina@plk.cl,AGROSUPER S.A.,Disponible
CL,CLP,15951,78058280-4,33,"4,578,358.00",17-03-2022,18-04-2022,Transportes Cabo Frio Ltda.,462224,ravila@agrosuper.com,AGROSUPER S.A.,Disponible
CL,CLP,107849,77607420-9,34,"2,035,140.00",16-03-2022,18-04-2022,AGENCIA DE ADUANAS PATRICIO LARRANA,226766200,aurbina@plk.cl,AGROSUPER S.A.,Disponible
CL,CLP,107847,77607420-9,34,"2,035,140.00",16-03-2022,18-04-2022,AGENCIA DE ADUANAS PATRICIO LARRANA,226766200,aurbina@plk.cl,AGROSUPER S.A.,Disponible
CL,CLP,23117,99579260-5,33,"449,820.00",17-03-2022,18-04-2022,EMPRESA DE SERVICIOS EXTERNOS ACHS,6852921,rborquez@achs.cl,AGROSUPER S.A.,Disponible
CL,CLP,510794,80914400-3,33,"349,836.00",17-03-2022,18-04-2022,Sgs Chile Ltda. Soc. de Control,5550000,joaquin.villalobos@sgs.com,AGROSUPER S.A.,Disponible
CL,CLP,1538,76789478-3,34,"887,176.00",17-03-2022,18-04-2022,EPI USE Chile SpA,56,franco.cocever@epiuse.cl,AGROSUPER S.A.,Disponible
CL,CLP,107844,77607420-9,34,"2,035,140.00",16-03-2022,18-04-2022,AGENCIA DE ADUANAS PATRICIO LARRANA,226766200,aurbina@plk.cl,AGROSUPER S.A.,Disponible
CL,CLP,107846,77607420-9,34,"2,035,140.00",16-03-2022,18-04-2022,AGENCIA DE ADUANAS PATRICIO LARRANA,226766200,aurbina@plk.cl,AGROSUPER S.A.,Disponible
CL,CLP,107848,77607420-9,34,"2,035,140.00",16-03-2022,18-04-2022,AGENCIA DE ADUANAS PATRICIO LARRANA,226766200,aurbina@plk.cl,AGROSUPER S.A.,Disponible
CL,CLP,990,76439406-2,34,"450,000.00",17-03-2022,18-04-2022,Soc. Educ. El Castillo de Agustin L,722239044,recreoelcastillodeagustin@gmail.com,AGROSUPER S.A.,Disponible
CL,CLP,417513,96523180-3,33,"30,600.00",17-03-2022,18-04-2022,Opciones Sa Sistemas de Informacion,255553,NULL,AGROSUPER S.A.,Disponible
CL,CLP,23655,79740840-9,33,"471,612.00",17-03-2022,18-04-2022,SOC INDUSTRIAL Y DE INVERSIONES TOR,225122,ccortes@torrenevada.cl,AGROSUPER S.A.,Disponible
CL,CLP,124,77142527-5,34,"252,000.00",17-03-2022,18-04-2022,DI MAS SPA,973398215,maximiliano@di-mas.cl,AGROSUPER S.A.,Disponible
CL,CLP,143,77074108-4,34,"1,584,242.00",17-03-2022,18-04-2022,BOLIOT SPA,993436792,daniel.egana@boliot.com,AGROSUPER S.A.,Disponible
CL,CLP,174,76156784-5,33,"9,596,160.00",18-03-2022,18-04-2022,Anita Vial Garrido Y Cia Ltda.,,NULL,AGROSUPER S.A.,Disponible
CL,CLP,131,77116294-0,34,"1,013,719.00",17-03-2022,18-04-2022,OSO NEGRO CAPACITACION SPA,942140650,contacto@somososonegro.cl,AGROSUPER S.A.,Disponible
CL,CLP,370,14498884-1,33,"261,800.00",17-03-2022,18-04-2022,Lorena Maribel Contreras Ruz,,NULL,AGROSUPER S.A.,Disponible
CL,CLP,997,76224432-2,34,"411,903.00",17-03-2022,18-04-2022,Soc Sisma Soluciones Tecnologicas L,28235150,sylvia.astudillo@sisma.cl,AGROSUPER S.A.,Disponible
CL,CLP,153,77102164-6,34,"7,762,786.00",17-03-2022,18-04-2022,SOCIEDAD CHAP CYBERSECURITY SOCIEDA,941402234,pablo@chap.cl,AGROSUPER S.A.,Disponible
CL,CLP,371,15123738-K,33,"2,394,273.00",17-03-2022,18-04-2022,PERCY ANTONIO VARGAS CANTILLANA,979976555,pvargas.cantillana82@gmail.com,AGROSUPER S.A.,Disponible
CL,CLP,2186,76572520-8,34,"9,575,301.00",17-03-2022,18-04-2022,Optima Consultores Ltda.,3621337,optima@optimaconsultores.cl,AGROSUPER S.A.,Disponible
CL,CLP,23656,79740840-9,33,"428,320.00",17-03-2022,18-04-2022,SOC INDUSTRIAL Y DE INVERSIONES TOR,225122,ccortes@torrenevada.cl,AGROSUPER S.A.,Disponible
CL,CLP,928,76512346-1,34,"1,425,680.00",16-03-2022,18-04-2022,SCL CONSULTORES SPA,56,scalderon@sclconsultores.com,AGROSUPER S.A.,Disponible
CL,CLP,927,76512346-1,34,"4,245,769.00",17-03-2022,18-04-2022,SCL CONSULTORES SPA,56,scalderon@sclconsultores.com,AGROSUPER S.A.,Disponible
CL,CLP,23654,79740840-9,33,"428,320.00",17-03-2022,18-04-2022,SOC INDUSTRIAL Y DE INVERSIONES TOR,225122,ccortes@torrenevada.cl,AGROSUPER S.A.,Disponible
CL,CLP,23657,79740840-9,33,"13,088,991.00",17-03-2022,18-04-2022,SOC INDUSTRIAL Y DE INVERSIONES TOR,225122,ccortes@torrenevada.cl,AGROSUPER S.A.,Disponible
CL,CLP,154,77102164-6,34,"7,762,786.00",17-03-2022,18-04-2022,SOCIEDAD CHAP CYBERSECURITY SOCIEDA,941402234,pablo@chap.cl,AGROSUPER S.A.,Disponible
CL,CLP,1131,76454928-7,34,"736,441.00",18-03-2022,18-04-2022,TRIBU CONSULTORES SPA,942515797,fcorrea@tribuservicios.cl,AGROSUPER S.A.,Disponible
CL,CLP,11939,76109870-5,34,"24,000.00",18-03-2022,18-04-2022,Soc. de Educ y Capacitacion Ltda,212798,jgomez@sodec.cl,AGROSUPER S.A.,Disponible
CL,CLP,950,76685980-1,34,"1,901,090.00",17-03-2022,18-04-2022,PRINCIPAL GRUPO CONSULTORES LIMITAD,2,msantolaya@primegroup.cl,AGROSUPER S.A.,Disponible
CL,CLP,655,76185608-1,34,"871,333.00",17-03-2022,18-04-2022,Wmpartner Ases. Y Cons. En Inf. Ltd,722427402,wparrao@wmpartner.cl,AGROSUPER S.A.,Disponible
CL,CLP,709,76147811-7,33,"2,142,000.00",18-03-2022,18-04-2022,4K PRODUCCIONES LIMITADA,984306337,rlasen@4kpro.cl,AGROSUPER S.A.,Disponible
CL,CLP,11937,76109870-5,34,"120,000.00",18-03-2022,18-04-2022,Soc. de Educ y Capacitacion Ltda,212798,jgomez@sodec.cl,AGROSUPER S.A.,Disponible
CL,CLP,1023,76264740-0,34,"9,266,218.00",18-03-2022,18-04-2022,Buro Busqueda Ejecutiva Ltda,27296500,belen.pavez@buro.cl,AGROSUPER S.A.,Disponible
CL,CLP,1474,76176473-K,33,"178,500.00",18-03-2022,18-04-2022,Esteban Martinez Medios E.I.R.L,,NULL,AGROSUPER S.A.,Disponible
CL,CLP,1473,76176473-K,33,"178,500.00",18-03-2022,18-04-2022,Esteban Martinez Medios E.I.R.L,,NULL,AGROSUPER S.A.,Disponible
CL,CLP,11936,76109870-5,34,"240,000.00",18-03-2022,18-04-2022,Soc. de Educ y Capacitacion Ltda,212798,jgomez@sodec.cl,AGROSUPER S.A.,Disponible
CL,CLP,11938,76109870-5,34,"80,000.00",18-03-2022,18-04-2022,Soc. de Educ y Capacitacion Ltda,212798,jgomez@sodec.cl,AGROSUPER S.A.,Disponible
CL,CLP,27,77234638-7,33,"2,375,642.00",18-03-2022,18-04-2022,INDIGO TI SPA,988396559,indigotispa@gmail.com,AGROSUPER S.A.,Disponible
CL,CLP,951,76685980-1,34,"819,687.00",17-03-2022,18-04-2022,PRINCIPAL GRUPO CONSULTORES LIMITAD,2,msantolaya@primegroup.cl,AGROSUPER S.A.,Disponible
CL,CLP,11171150,96928510-K,33,"199,096.00",19-03-2022,18-04-2022,EMPRESAS LIPIGAS S A,32,sanziani@lipigas.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,489355,84144400-0,33,"963,451.00",18-03-2022,17-05-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,489338,84144400-0,33,"197,743.00",18-03-2022,17-05-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,489342,84144400-0,33,"170,266.00",18-03-2022,17-05-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,489351,84144400-0,33,"519,973.00",18-03-2022,17-05-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,489347,84144400-0,33,"170,266.00",18-03-2022,17-05-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,489341,84144400-0,33,"63,445.00",18-03-2022,17-05-2022,Industrial y Comercial Solucorp Ltd,3637000,oc_fbendeck@solucorp.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,8611426,90844000-5,33,"371,280.00",18-03-2022,02-05-2022,Kupfer Hermanos Sa,216633,csiburo@kupfer.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,380454,96920980-2,33,"11,307,852.00",17-03-2022,18-04-2022,WINPACK S A,224840200,equezada@winpack.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,1805460,96542490-3,33,"133,518.00",18-03-2022,18-04-2022,TRECK S A,2,jmcortez@treck.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,1805458,96542490-3,33,"1,617,210.00",18-03-2022,18-04-2022,TRECK S A,2,jmcortez@treck.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,2098759,96584300-0,33,"1,448,680.00",17-03-2022,18-04-2022,International Paper Cartones Ltda,2,carmen.leon@ipaper.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,2098710,96584300-0,33,"1,517,678.00",16-03-2022,18-04-2022,International Paper Cartones Ltda,2,carmen.leon@ipaper.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,1935570,94282000-3,33,"530,716.00",18-03-2022,18-04-2022,Essity Chile S.A.,6405200,victor.araya@essity.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,2098713,96584300-0,33,"1,467,089.00",16-03-2022,18-04-2022,International Paper Cartones Ltda,2,carmen.leon@ipaper.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,1805459,96542490-3,33,"103,530.00",18-03-2022,18-04-2022,TRECK S A,2,jmcortez@treck.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,1805456,96542490-3,33,"62,475.00",18-03-2022,18-04-2022,TRECK S A,2,jmcortez@treck.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,59633,76232520-9,33,"17,074.00",16-03-2022,18-04-2022,COMERCIALIZADORA DE PERNOS Y,2,ventas@copertool.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,8917,78768270-7,33,"96,390.00",17-03-2022,18-04-2022,Grafica As de Trebol Ltda.,241220,paguilera@graficasdetrebol.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,11169581,96928510-K,33,"696,836.00",18-03-2022,18-04-2022,EMPRESAS LIPIGAS S A,32,sanziani@lipigas.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,97708,78075630-6,33,"1,904,000.00",18-03-2022,18-04-2022,Sew Eurodrive Chile Motores Reducto,7577000,alejandro.jara@sew-eurodrive.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,2098738,96584300-0,33,"5,458,128.00",17-03-2022,18-04-2022,International Paper Cartones Ltda,2,carmen.leon@ipaper.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,2098802,96584300-0,33,"959,272.00",18-03-2022,18-04-2022,International Paper Cartones Ltda,2,carmen.leon@ipaper.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,2564,76101952-K,33,"428,400.00",18-03-2022,18-04-2022,Sociedad Comercial Fulmed Ltda.,,fullmed.ltda@gmail.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,211,76569015-3,33,"425,544.00",17-03-2022,18-04-2022,GLOBAL VENDING SPA,,sebastiangonzalezaguirre@gmail.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,97716,78075630-6,33,"4,736,200.00",18-03-2022,18-04-2022,Sew Eurodrive Chile Motores Reducto,7577000,alejandro.jara@sew-eurodrive.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,244414,99534220-0,33,"995,305.00",17-03-2022,18-04-2022,Cartocor Chile S.A.,334300,enquiroga@arcor.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,2098796,96584300-0,33,"393,207.00",18-03-2022,18-04-2022,International Paper Cartones Ltda,2,carmen.leon@ipaper.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,97709,78075630-6,33,"1,987,300.00",18-03-2022,18-04-2022,Sew Eurodrive Chile Motores Reducto,7577000,alejandro.jara@sew-eurodrive.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,204247,96951450-8,33,"890,558.00",17-03-2022,18-04-2022,Festo SA,255338,miguel.benitez@festo.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,97718,78075630-6,33,"4,736,200.00",18-03-2022,18-04-2022,Sew Eurodrive Chile Motores Reducto,7577000,alejandro.jara@sew-eurodrive.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,2098787,96584300-0,33,"2,997,491.00",18-03-2022,18-04-2022,International Paper Cartones Ltda,2,carmen.leon@ipaper.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,3442,96796200-7,33,"8,789,616.00",17-03-2022,18-04-2022,Consultoria En Sistemas De Clase,56,mariajose.moreno@scmconsultores.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,97710,78075630-6,33,"1,987,300.00",18-03-2022,18-04-2022,Sew Eurodrive Chile Motores Reducto,7577000,alejandro.jara@sew-eurodrive.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,97714,78075630-6,33,"2,856,000.00",18-03-2022,18-04-2022,Sew Eurodrive Chile Motores Reducto,7577000,alejandro.jara@sew-eurodrive.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,2098793,96584300-0,33,"6,143,142.00",18-03-2022,18-04-2022,International Paper Cartones Ltda,2,carmen.leon@ipaper.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,97717,78075630-6,33,"1,320,900.00",18-03-2022,18-04-2022,Sew Eurodrive Chile Motores Reducto,7577000,alejandro.jara@sew-eurodrive.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,97719,78075630-6,33,"666,400.00",18-03-2022,18-04-2022,Sew Eurodrive Chile Motores Reducto,7577000,alejandro.jara@sew-eurodrive.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,18856,76380300-7,33,"3,618,641.00",18-03-2022,18-04-2022,SNF CHILE S.A.,227269801,nzuniga@snf-chile.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,97711,78075630-6,33,"1,904,000.00",18-03-2022,18-04-2022,Sew Eurodrive Chile Motores Reducto,7577000,alejandro.jara@sew-eurodrive.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,97715,78075630-6,33,"2,558,500.00",18-03-2022,18-04-2022,Sew Eurodrive Chile Motores Reducto,7577000,alejandro.jara@sew-eurodrive.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,2098785,96584300-0,33,"2,632,775.00",18-03-2022,18-04-2022,International Paper Cartones Ltda,2,carmen.leon@ipaper.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,2562,76101952-K,33,"1,428,000.00",18-03-2022,18-04-2022,Sociedad Comercial Fulmed Ltda.,,fullmed.ltda@gmail.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,2098812,96584300-0,33,"9,516,728.00",18-03-2022,18-04-2022,International Paper Cartones Ltda,2,carmen.leon@ipaper.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,287054,78912510-4,33,"272,612.00",17-03-2022,18-04-2022,Rs Componentes Electronicos Ltda.,6681400,ventas@rschile.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,204246,96951450-8,33,"1,242,627.00",17-03-2022,18-04-2022,Festo SA,255338,miguel.benitez@festo.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,105462,99549330-6,33,"193,830.00",18-03-2022,18-04-2022,MULTIVAC CHILE S A,2,Lorena.Cifuentes@cl.multivac.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,2563,76101952-K,33,"1,285,200.00",18-03-2022,18-04-2022,Sociedad Comercial Fulmed Ltda.,,fullmed.ltda@gmail.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,83202,77101500-K,33,"159,241.00",17-03-2022,18-04-2022,SCHULTZ AUTOMATIZACION E INGENIERIA,5550838,schultz@schultzautomatizacion.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,2098789,96584300-0,33,"8,226,997.00",18-03-2022,18-04-2022,International Paper Cartones Ltda,2,carmen.leon@ipaper.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,204245,96951450-8,33,"529,538.00",17-03-2022,18-04-2022,Festo SA,255338,miguel.benitez@festo.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,340658,78131420-K,33,"6,700,095.00",17-03-2022,18-04-2022,Ingenieria Desimat Ltda.,7470957,lleiva@desimat.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,2098778,96584300-0,33,"1,359,682.00",18-03-2022,18-04-2022,International Paper Cartones Ltda,2,carmen.leon@ipaper.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,434,76514155-9,33,"130,305.00",17-03-2022,18-04-2022,Sociedad Fac Ing. Y Construccion Lt,72,franciscoalarconc@gmail.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,97712,78075630-6,33,"2,046,800.00",18-03-2022,18-04-2022,Sew Eurodrive Chile Motores Reducto,7577000,alejandro.jara@sew-eurodrive.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,97713,78075630-6,33,"2,046,800.00",18-03-2022,18-04-2022,Sew Eurodrive Chile Motores Reducto,7577000,alejandro.jara@sew-eurodrive.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,567513,89201400-0,33,"2,208,226.00",18-03-2022,18-04-2022,ENVASES IMPRESOS SPA,4711300,lmorales@roblealto.cmpc.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,666158,78928030-4,33,"333,200.00",18-03-2022,18-04-2022,Eecol Ind.Electric Sudamerica Ltda,7360580,v.bustamante@eecol.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,666157,78928030-4,33,"244,295.00",18-03-2022,18-04-2022,Eecol Ind.Electric Sudamerica Ltda,7360580,v.bustamante@eecol.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,18693,99562520-2,33,"7,894,341.00",18-03-2022,18-04-2022,COMERCIAL CELTEX S A,2,abarrios@celtex.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,41195,8025795-3,33,"274,485.00",18-03-2022,18-04-2022,AQUILES MARIO LABBE GUTIERREZ,71,ventas@rodahit.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,41194,8025795-3,33,"307,020.00",18-03-2022,18-04-2022,AQUILES MARIO LABBE GUTIERREZ,71,ventas@rodahit.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,92680,88620500-7,33,"742,203.00",18-03-2022,18-04-2022,Agas Ltda.,236262,camilo.pena@linde.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,1462626,99510910-7,33,"136,745.00",18-03-2022,18-04-2022,SEGURYCEL SA,226807,igtraverso@segurycel.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,1462624,99510910-7,33,"193,970.00",18-03-2022,18-04-2022,SEGURYCEL SA,226807,igtraverso@segurycel.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,185938,78972190-4,33,"1,119,980.00",18-03-2022,18-04-2022,Hanna Instruments Equipos Ltda.,862,sebastian.tapia@hannachile.com,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,41196,8025795-3,33,"1,428,000.00",18-03-2022,18-04-2022,AQUILES MARIO LABBE GUTIERREZ,71,ventas@rodahit.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,6439,76433640-2,33,"550,732.00",18-03-2022,18-04-2022,CONSTRUCTORA Y METALMECANICA JC LIM,722466665,constructora@constructorajc.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,11159778,78088970-5,33,"334,688.00",18-03-2022,18-04-2022,COMERCIO INTERNACIONAL TAGLER SPA,4781100,emiranda@tagler.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,1462627,99510910-7,33,"290,955.00",18-03-2022,18-04-2022,SEGURYCEL SA,226807,igtraverso@segurycel.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,4114,76762522-7,33,"1,797,257.00",18-03-2022,18-04-2022,GESTION INDUSTRIAL SOLUCIONES SPA,227341148,bleal@gestionvisual.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,567447,89201400-0,33,"4,389,668.00",18-03-2022,18-04-2022,ENVASES IMPRESOS SPA,4711300,lmorales@roblealto.cmpc.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,567446,89201400-0,33,"2,926,446.00",18-03-2022,18-04-2022,ENVASES IMPRESOS SPA,4711300,lmorales@roblealto.cmpc.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,567514,89201400-0,33,"1,782,537.00",18-03-2022,18-04-2022,ENVASES IMPRESOS SPA,4711300,lmorales@roblealto.cmpc.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,567445,89201400-0,33,"1,633,005.00",18-03-2022,18-04-2022,ENVASES IMPRESOS SPA,4711300,lmorales@roblealto.cmpc.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,567444,89201400-0,33,"7,316,114.00",18-03-2022,18-04-2022,ENVASES IMPRESOS SPA,4711300,lmorales@roblealto.cmpc.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,567443,89201400-0,33,"2,194,835.00",18-03-2022,18-04-2022,ENVASES IMPRESOS SPA,4711300,lmorales@roblealto.cmpc.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,57107,96819390-2,33,"202,776.00",18-03-2022,18-04-2022,Printec SA,2,rmunoz@printec.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,57108,96819390-2,33,"267,750.00",18-03-2022,18-04-2022,Printec SA,2,rmunoz@printec.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,3280238,96889950-3,33,"34,689.00",18-03-2022,18-04-2022,Garmendia Macus Soc. Anonima,5555843,msoto@garmendia.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,173027,93320000-0,33,"65,531.00",18-03-2022,18-04-2022,MARIENBERG GESTORA DE NEGOCIOS LIMI,6898031,Ventas@Marienberg.Cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
CL,CLP,567517,89201400-0,33,"1,458,626.00",18-03-2022,18-04-2022,ENVASES IMPRESOS SPA,4711300,lmorales@roblealto.cmpc.cl,PROCESADORA DE ALIMENTOS DEL SUR LTDA.,Disponible
